"";"X";"Time";"Focal";"Date";"X.7";"X.6";"X.5";"X.4";"X.3";"X.2.x";"Day.x";"Month.x";"Year.x";"Observer.x";"Group.x";"Party.composition.x";"Type_of_data.x";"NOTE";"Activity.x";"GRIMPE_TYPE";"PARTNER";"Joue.avec..";"PLAY";"FOOD_TYPE";"FOOD_SP";"CONTACT.MERE";"ACTIVITE.MERE";"Cluster.mere";"Type.de.nourriture.mere";"Observe.qui";"Activite.autre";"New.column";"Replication";"behaviour";"Success";"ROLE_TARGET";"PARTNER.1";"target.recoit.de.";"Target.agit.sur.";"Cluster";"TYPE";"Solicitation.mere";"Solicitation.autre";"Receveur";"Response.of.partner";"VOC.RECEVEUR.SOLICITATION";"ACTIVITE.AUTRE";"Vocalisation.AG";"X1m";"X5m";"DISTANCE.MERE";"TYPE.OF.DANGER";"Reaction.focal";"Partner";"Reaction.mother.1";"Reaction.mother.2";"Reaction.mother.3";"Reaction.mother.4";"Reaction.mother.5";"New.column.1";"Target.est..";"Comportement";"Vocalisation";"Partenaire";"Origine.de.vocalisation";"DEGREES";"Emetteur";"Receveur.voc";"Type.d.echantillon";"ID.echantillon";"Femelle.en.oestre";"Donneur";"Receveur.partage";"Type.de.partage";"Type.de.nourriture";"Copule.avec";"Intervention";"Symptomes";"Quantite";"Individus";"Blessures";"Aggression.";"Comportement.1";"Partner.AG";"Aggresseur";"Receveur.AG";"Group.activity";"Rencontre";"Etrangers";"Chasse";"Chasseur";"Observateur";"Donneur.1";"Attrapeur";"Proie";"Individus.chasses";"Partie.du.corps";"Qui.mange";"Rencontre.autre.espece";"Autre.espece";"Etat.de.l.autre.espece";"Interactions.autre.espece";"Interaction.acteur";"Individu.dans.l.interaction";"Patrouille";"Observations.indirecte";"New.column.2";"New.column.3";"Fin.de.donnee";"Type.de.point.GPS";"Femelle.en.oestre..fin.donnee.";"Food.manipulation";"FOOD_TYPE.1";"MO.interaction";"Aggression";"Visual.interaction";"context";"CLUSTER.MERE";"Date2";"X.1.x";"X.x";"PARTNER.3";"PARTNER.4";"SOLICITATION.1";"TYPE_PARTAGE";"ACTOR.PARTAGE";"RECEVEUR.PARTAGE";"PARTNER.6";"ACTOR";"Context";"Femelle.en.oestre.fin.de.donnee.";"Grimpe.porte";"ROLE.TARGET";"PARNTER.1";"Comportement.receveur";"Vocalisation.receveur.solicitation";"Partage";"Copulation";"Contact.avec.mere.1";"Activite.mere.1";"Comportement.receveur.1";"Ou.est.la.mere..1";"Commentaire";"NOTE.1";"Joue.avec";"ACTOR.VOC";"VOCALISATION";"PARTNER.AG";"response.of.partner";"Food.manipulation.1";"SOLICITATION";"Target.est";"RECEVEUR.AG";"Date.birth.new.baby.x";"Date.pregnancy.x";"Mother.pregnant.x";"Mother.reaction";"Approachfocal";"Lookfocal";"MotherSM";"MotherAB";"Grabfocal";"MotherNN";"Mother.ATorAW";"Mother.fuite";"Mother.GM";"approach.grab.offspring";"X.2.y";"X.y";"Group.y";"X.1.y";"X.x.1";"Activity.y";"Mother";"mean.party.size";"Observer.y";"Party.composition.y";"Type_of_data.y";"Matriline";"Sex";"attachment.type";"median_age";"Age.year";"Family";"Age.new";"Age.mother";"rank";"percentage.oestrus.yes";"party.size";"party.size.adult";"Date.birth.new.baby.y";"Date.pregnancy.y";"Mother.pregnant.y";"X.y.1";"Day.y";"Month.y";"Year.y";"Femelle.oestre";"mother.swelling";"days.pregnant";"months.pregnant";"danger.type";"Age.scale";"party.size.adult.scale";"Age.mother.round";"Age.mother.round.scale";"rank.scale";"party.size.scale";"Older.siblings";"presence.older.sibling";"Group";"months.pregnant.scale"
"78";79;"09:53:23";"SF29";"2022-04-08";1283;1283;99874;99874;99874;99874;8;4;2022;"Oscar";"SUD";"HAI; HAV; IBR; JAM; JUL; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; PEM; POE; PUS; RAJ; RAP; SOL; UAP; URA; XEL; XIA; XOR; XSO; XYL; Inconnu";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Fuite";NA;"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Non-contact with movement";"OPA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"08/04/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"NN";0;0;0;0;0;1;0;0;0;0;56328;56328;"SUD";129675;129675;"";"XEL";13;"Oscar";"HAI; HAV; IBR; JAM; JUL; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; PEM; POE; PUS; RAJ; RAP; SOL; UAP; URA; MERE; XIA; XOR; XSO; XYL; Inconnu";"Aggression";"XEL";"F";"2";101;8,416666667;"XYL; XOR; XIA";101;32,25;0,923076923076923;44,726245143059;28;13;NA;NA;"No";243;8;4;2022;"EDO; HAV; JUL; OPA; PEM; UAP";"No";0;0;"Focal receiver";1,88639381400518;1,33265691223017;32;0,950126741045939;1,54628775466856;1,78969244556515;NA;"No";"SUD";-0,276551046904134
"79";80;"09:57:12";"NM17";"2022-01-28";738;738;55880;55880;55880;55880;28;1;2022;"Ele";"NORD";"NAO; MYS; MAM; NIG; NAK; NAR; NOI; NEO; PAN; PEG; PRI; SAR; WOR; BAR; POR; FA1";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Fuite; SM";"";"Fuite";"SM";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"POR";NA;NA;NA;NA;NA;NA;"";"POR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"28/01/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Fuite; SM";0;0;1;0;0;0;0;1;0;0;26591;26591;"NORD";73922;73922;"";"NAO";14;"Ele";"MERE; MYS; MAM; NIG; NAK; NAR; NOI; NEO; PAN; PEG; PRI; SAR; WOR; BAR; POR; FA1";"Aggression";"NAO";"M";"2";90;7,5;"NEO; NAR; NAK; NOI";85;18,5;0,4;90,7433900280824;16;10;NA;NA;"No";145;28;1;2022;"NAR; WOR";"No";0;0;"Focal receiver";1,25770640473223;0,535081942031811;18;-1,18572727439473;-0,601805047616178;0,130127621571903;NA;"No";"NORD";-0,276551046904134
"80";81;"09:59:32";"SM28";"2022-04-08";1231;1231;96068;96068;96068;96068;8;4;2022;"Kim";"SUD";"XSO; XEL; EDO; ETO; IBR; INI; ISH; SOL; UAP; URA; XOR";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"NN";NA;"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Non-contact with movement";"INI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"08/04/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2022-06-06";"2021-10-24";"Yes";"NN";0;0;0;0;0;1;0;0;0;0;55210;55210;"SUD";124986;124986;"";"XEL";11;"Kim";"XSO; MERE; EDO; ETO; IBR; INI; ISH; SOL; UAP; URA; XOR";"Aggression";"XEL";"M";"Avoidant";56;4,666666667;"XYL; XSO; XIA";56;32,25;0,923076923076923;49,9369780998897;11;7;"2022-06-06";"2021-10-24";"Yes";243;8;4;2022;"EDO; HAV; JUL; OPA; PEM; UAP";"No";166;5;"Focal receiver";0,118210475425004;-0,262493028166549;32;0,950126741045939;1,54628775466856;-0,561357721758615;"XSO";"Yes";"SUD";2,75782849551623
"81";82;"09:59:37";"SF2";"2022-12-26";88;88;5305;5305;5305;5305;26;12;2022;"Ele";"SUD";"ASA; AKI; AKU; AYA; EDO; BB EDO; ETO; JAC; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; BB OPA; RAJ; RAP";"Aggression";"distance before 10m after 10m";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Look mere; SM";NA;"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Contact";"JAC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"26/12/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Look focal";0;1;0;0;0;0;0;0;0;0;118302;118302;"SUD";8601;8601;"";"ASA";17;"Ele";"MERE; AKI; AKU; AYA; EDO; BB EDO; ETO; JAC; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; BB OPA; RAJ; RAP";"Aggression";"ASA";"F";"1";66;5,5;"AKI; AKU";69;24,9166666666667;0,416666666666667;13,2317146163361;20;9;NA;NA;"No";13;26;12;2022;"XYL";"No";0;0;"Focal receiver";0,629018995459276;0,269223618632358;25;-0,117800266674395;-0,533360914210045;0,683315896236318;"AKI";"Yes";"SUD";-0,276551046904134
"82";83;"10:01:39";"EF21";"2022-08-23";908;908;67862;67862;67862;67862;23;8;2022;"Giuliana";"EST";"POL; ATH; KAR; PAD; PLA; WIL; YET; Inconnu";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"GM";"";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Non-contact with movement";"KAR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"23/08/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2022-08-26";"2022-01-13";"Yes";"Look focal";0;1;0;0;0;0;0;0;0;0;16470;16470;"EST";88140;88140;"";"POL";13;"Giuliana";"MERE; ATH; KAR; PAD; PLA; WIL; YET; Inconnu";"Aggression";"POL";"F";"2";110;9,166666667;"PAD";110;30,5833333333333;1;0;8;4;"2022-08-26";"2022-01-13";"Yes";189;23;8;2022;"NN";"No";222;7;"Focal receiver";2,24003048172121;-1,06006799836491;31;0,797565739943034;1,86218375500456;-0,976248927756926;NA;"No";"EST";3,97158031248437
"83";84;"10:03:07";"SF14";"2022-09-16";635;635;48513;48513;48513;48513;16;9;2022;"Ele";"SUD";"IBR; INI; ISH; JAC; KIG; BB KIN; KIN; LIM; LIR; BB LUC; PEM; POE; PUS; RAJ; RAP; SOL; XEL; BB XEL; XOR; XSO; Inconnu";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"SM";NA;"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Non-contact without movement";"ISH";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"16/09/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"NN";0;0;0;0;0;1;0;0;0;0;112880;112880;"SUD";65720;65720;"";"LUC";17;"Ele";"MERE; IBR; INI; ISH; JAC; KIG; BB KIN; KIN; LIM; LIR; BB LUC; PEM; POE; PUS; RAJ; RAP; SOL; XEL; BB XEL; XOR; XSO; Inconnu";"Aggression";"LUC";"F";"2";101;8,416666667;"LIM; BB LUC";106;23,6666666666667;0,166666666666667;0;22;11;NA;NA;"No";2;16;9;2022;"HAV; LUC; PEM; XYL";"No";0;0;"Focal receiver";2,08285862940297;0,800940265431264;24;-0,270361267777299;-1,56002291530202;0,959910033568526;NA;"No";"SUD";-0,276551046904134
"84";85;"10:09:30";"SF3";"2023-01-11";1365;1365;107290;107290;107290;107290;11;1;2023;"Oscar";"SUD";"EDO; ETO; HAI; HAV; INI; KIG; BB KIN; KIN; OFI; OPA; BB OPA; PEM; POE; RAJ; RAP; UAP; URA; XEL; BB XEL; XOR; XSO; XYL; XIA; Inconnu";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"PL";"";"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;2543;2543;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Approach focal; Look focal";1;1;0;0;0;0;0;0;0;1;125418;125418;"SUD";16669;16669;"";"KIN";13;"Oscar";"EDO; ETO; HAI; HAV; INI; KIG; BB KIN; KIN; OFI; OPA; BB OPA; PEM; POE; RAJ; RAP; UAP; URA; XEL; BB XEL; XOR; XSO; XYL; XIA; Inconnu";"Danger";"KIN";"F";"2";9;0,75;"KIG";17;33;0,833333333333333;0;25;12;NA;NA;"No";327;11;1;2023;"LUC; XYL";"No";0;0;"Play";-1,41421508467781;1,06679858883072;33;1,10268774214884;1,17774242094324;1,37480123956684;"KIG";"Yes";"SUD";-0,276551046904134
"85";86;"10:10:10";"EM30";"2022-03-05";1302;1302;102900;102900;102900;102900;5;3;2022;"Oscar";"EST";"PES; POS; YEH; YET; YOY";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"SM";"";"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"05/03/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"NN";0;0;0;0;0;1;0;0;0;0;2040;2040;"EST";134528;134528;"";"YEH";10;"Oscar";"PES; POS; YEH; YET; YOY";"Danger";"YEH";"M";"Avoidant";55;4,583333333;"YOY";54;38,1666666666667;0,875;0;5;4;NA;NA;"No";NA;NA;NA;NA;"NN";"No";0;0;"Play";0,0396245492658849;-1,06006799836491;38;1,86549274766337;1,34885275445857;-1,39114013375524;"YOY";"Yes";"EST";-0,276551046904134
"86";87;"10:11:01";"SM8";"2022-08-23";374;374;28702;28702;28702;28702;23;8;2022;"Kim";"SUD";"HAV; HAI; JAM; JUL";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"Approach mere; PL";NA;"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"23/08/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Approach focal; Look focal";1;1;0;0;0;0;0;0;0;1;105153;105153;"SUD";42497;42497;"";"HAV";8;"Kim";"MERE; HAI; JAM; JUL";"Danger";"HAV";"M";"Resistant";25;2,083333333;"";25;20,5833333333333;0,230769230769231;0;4;2;NA;NA;"No";NA;NA;NA;NA;"NN";"No";0;0;"Play";-1,09987138004134;-1,59178464516381;21;-0,728044271086014;-1,29677624835536;-1,52943720242134;NA;"No";"SUD";-0,276551046904134
"87";88;"10:12:41";"EM10";"2023-01-28";487;487;34963;34963;34963;34963;28;1;2023;"Ele";"EST";"IND; ATH; CHA; COM; ERA; ILA; IZA; IVO; KAR; UJA; BB UJA; WIL; YET; YOY; Inconnu; FA2";"Aggression";"3m before contact after";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"SM";"";"Attrapefocal";"Approachfocal";"Lookfocal";"AWorAT";"SM";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Contact";"UJA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"28/01/2023";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Attrape focal; Approach focal; Look focal; AW or AT; SM";1;1;1;0;1;0;1;0;0;1;22259;22259;"EST";50997;50997;"";"IND";19;"Ele";"MERE; ATH; CHA; COM; ERA; ILA; IZA; IVO; KAR; UJA; BB UJA; WIL; YET; YOY; Inconnu; FA2";"Aggression";"IND";"M";"Resistant";62;5,166666667;"ILA";62;33;0,666666666666667;0;16;10;NA;NA;"No";88;28;1;2023;"NN";"No";0;0;"Focal receiver";0,35396825390236;0,535081942031811;33;1,10268774214884;0,493301086881927;0,130127621571903;"ILA";"Yes";"EST";-0,276551046904134
"88";89;"10:20:45";"NM15";"2022-12-09";676;676;51716;51716;51716;51716;9;12;2022;"Ele";"NORD";"MAM; MYS; NAO; NIG; NAK; NAR; NOI; NEO; BAR; FAU; NOU; POR; INCONNU";"Aggression";"nak intervention copulating nou mys; nou push him; nak rub butt on nou; then goes to mere. distance 5m before 1m after";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Approach mere; Look mere";"";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NOU";NA;NA;NA;NA;NA;NA;"Contact";"NOU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"09/12/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Look focal";0;1;0;0;0;0;0;0;0;0;36570;36570;"NORD";69791;69791;"";"NAO";12;"Ele";"MAM; MYS; MERE; NIG; NAK; NAR; NOI; NEO; BAR; FAU; NOU; POR; INCONNU";"Aggression";"NAO";"M";"Resistant";24,5;2,041666667;"NIG; NOI; NEO; NAR";32;19,4166666666667;0,4;65,4756893285624;13;9;NA;NA;"No";129;9;12;2022;"MYS";"No";0;0;"Focal receiver";-0,824820638484422;0,269223618632358;19;-1,03316627329182;-0,601805047616178;-0,284763584426408;"NIG";"Yes";"NORD";-0,276551046904134
"89";90;"10:23:38";"NM15";"2022-12-09";677;677;51722;51722;51722;51722;9;12;2022;"Ele";"NORD";"NAO; MYS; MAM; NIG; NAK; NAR; NOI; NEO; BAR; FAU; NOU; POR; INCONNU";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Approach mere; Look mere";"";"Attrapefocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NOU";NA;NA;NA;NA;NA;NA;"Non-contact with movement";"NOU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"09/12/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Attrape focal; Look focal";0;1;0;0;1;0;0;0;0;1;36371;36371;"NORD";69797;69797;"";"NAO";12;"Ele";"MERE; MYS; MAM; NIG; NAK; NAR; NOI; NEO; BAR; FAU; NOU; POR; INCONNU";"Aggression";"NAO";"M";"Resistant";24,5;2,041666667;"NIG; NOI; NEO; NAR";32;19,4166666666667;0,4;65,4756893285624;13;9;NA;NA;"No";129;9;12;2022;"MYS";"No";0;0;"Focal receiver";-0,824820638484422;0,269223618632358;19;-1,03316627329182;-0,601805047616178;-0,284763584426408;"NIG";"Yes";"NORD";-0,276551046904134
"90";91;"10:24:27";"SF3";"2023-01-11";1366;1366;107312;107312;107312;107312;11;1;2023;"Oscar";"SUD";"EDO; ETO; HAI; HAV; KIG; BB KIN; OFI; OPA; BB OPA; RAJ; RAP; UAP; URA";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Tombe de l'arbre";"PL";"";"Attrapefocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;2565;2565;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Attrape focal; Look focal";0;1;0;0;1;0;0;0;0;1;124932;124932;"SUD";16712;16712;"";"KIN";13;"Oscar";"EDO; ETO; HAI; HAV; KIG; BB KIN; OFI; OPA; BB OPA; RAJ; RAP; UAP; URA";"Danger";"KIN";"F";"2";9;0,75;"KIG";17;33;0,833333333333333;0;14;6;NA;NA;"No";327;11;1;2023;"LUC; XYL";"No";0;0;"Fall from tree";-1,41421508467781;-0,528351351566002;33;1,10268774214884;1,17774242094324;-0,146466515760304;"KIG";"Yes";"SUD";-0,276551046904134
"91";92;"10:25:33";"SM25";"2023-02-20";1453;1456;116483;116483;116483;116483;20;2;2023;"Oscar";"SUD";"RAP; AKI; AKU; ASA; AYA; EDO; BB EDO; ETO; HAI; HAV; LIM; LIR; BB LUC; LUC; RAJ; XEL; BB XEL; XOR; XSO; XYL; XIA; Inconnu";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"Rencontre mere";"";"Attrapefocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;11736;11736;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Attrape focal; Look focal";0;1;0;0;1;0;0;0;0;1;155129;155129;"SUD";108292;108292;"";"RAP";18;"Oscar";"MERE; AKI; AKU; ASA; AYA; EDO; BB EDO; ETO; HAI; HAV; LIM; LIR; BB LUC; LUC; RAJ; XEL; BB XEL; XOR; XSO; XYL; XIA; Inconnu";"Danger";"RAP";"M";"Avoidant";50;4,166666667;"";61;23,0833333333333;0,333333333333333;0;22;10;NA;NA;"No";353;20;2;2023;"XEL";"No";0;0;"Play";0,314675290822801;0,535081942031811;23;-0,422922268880204;-0,875581581240706;0,959910033568526;NA;"No";"SUD";-0,276551046904134
